NATL2_02381	PMN2A_RS01145	PMN2A_1550	ybeY	endoribonuclease YbeY	"Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly"	
NATL2_02391	PMN2A_RS01150	PMN2A_1551	dgkA	diacylglycerol kinase	Diacylglycerol kinase (EC 2.7.1.107)	
NATL2_02401	PMN2A_RS01155	PMN2A_1552	pabA	anthranilate synthase	"Anthranilate synthase, amidotransferase component (EC 4.1.3.27) @ Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85)"	
NATL2_02411	PMN2A_RS01160	PMN2A_1553		histidinol-phosphate aminotransferase	Histidinol-phosphate aminotransferase (EC 2.6.1.9)	
NATL2_02421	PMN2A_RS01165	PMN2A_1554	argS	arginine--tRNA ligase	Arginyl-tRNA synthetase (EC 6.1.1.19)	
NATL2_02431	PMN2A_RS01170	PMN2A_1555	nadC	nicotinate-nucleotide pyrophosphorylase	Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)	
NATL2_02441	PMN2A_RS01175	PMN2A_1556		tRNA modification GTPase MnmE	GTPase and tRNA-U34 5-formylation enzyme TrmE	
NATL2_02461	PMN2A_RS01180	PMN2A_1557		hypothetical protein	FIG00941517: hypothetical protein	
NATL2_02471	PMN2A_RS01185	PMN2A_1558	spoT	guanosine-3'-5'--bis(diphosphate) 3'- pyrophosphohydrolase	"GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II / Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2)"	
NATL2_02481	PMN2A_RS01190	PMN2A_1559		ABC transporter ATP-binding protein	"Cell division transporter, ATP-binding protein FtsE (TC 3.A.5.1.1)"	
NATL2_02491	PMN2A_RS01195	PMN2A_1560	rluD	RNA pseudouridine synthase	Ribosomal large subunit pseudouridine synthase D (EC 4.2.1.70)	
NATL2_02501	PMN2A_RS01200	PMN2A_1561		GTPase YlqF	50S ribosomal subunit maturation GTPase RbgA (B. subtilis YlqF)	
NATL2_02511	PMN2A_RS01205	PMN2A_1562	pgk	phosphoglycerate kinase	Phosphoglycerate kinase (EC 2.7.2.3)	
NATL2_02521	PMN2A_RS01210	PMN2A_1563		hypothetical protein	cyanobacterial hypothetical protein	
NATL2_02531	PMN2A_RS01215	PMN2A_1564	murG	UDP-N-acetylglucosamine--N-acetylmuramyl- (pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)	
NATL2_02541	PMN2A_RS01220	PMN2A_1565		aspartate aminotransferase	L-threonine 3-O-phosphate decarboxylase (EC 4.1.1.81)	
NATL2_02551	PMN2A_RS01225	PMN2A_1566	pyrD	dihydroorotate dehydrogenase	Dihydroorotate dehydrogenase (EC 1.3.98.1)	
NATL2_02561	PMN2A_RS01230	PMN2A_1567	rnhA	ribonuclease H	Ribonuclease HI (EC 3.1.26.4)	
NATL2_02571	PMN2A_RS01235	PMN2A_1568	rplL	50S ribosomal protein L7/L12	LSU ribosomal protein L7/L12 (P1/P2)	
NATL2_02581	PMN2A_RS01240	PMN2A_1569	rplJ	50S ribosomal protein L10	LSU ribosomal protein L10p (P0)	
NATL2_02591	PMN2A_RS01245	PMN2A_1570	rplA	50S ribosomal protein L1	LSU ribosomal protein L1p (L10Ae)	
NATL2_02601	PMN2A_RS01250	PMN2A_1571	rplK	50S ribosomal protein L11	LSU ribosomal protein L11p (L12e)	
NATL2_02611	PMN2A_RS01255	PMN2A_1572	nusG	transcription termination/antitermination factor NusG	Transcription antitermination protein NusG	
NATL2_02621	PMN2A_RS01260	PMN2A_1573	secE	preprotein translocase subunit SecE	Preprotein translocase subunit SecE (TC 3.A.5.1.1)	
NATL2_02631	PMN2A_RS01265	PMN2A_1574	clpB2	ATPase AAA	ClpB protein	
NATL2_02641	PMN2A_RS01270	PMN2A_1575	eno	enolase	Enolase (EC 4.2.1.11)	
NATL2_02651	PMN2A_RS01275	PMN2A_1576		kinase	Ubiquinone biosynthesis monooxygenase UbiB	
NATL2_02661	PMN2A_RS01280	PMN2A_1577		hypothetical protein	FIG00941720: hypothetical protein	
NATL2_02681	PMN2A_RS01285	PMN2A_1578		thioredoxin reductase	Thioredoxin reductase (EC 1.8.1.9)	
NATL2_02691	PMN2A_RS01290	PMN2A_1579		hypothetical protein	FIG00940496: hypothetical protein	
NATL2_02701	PMN2A_RS01295	PMN2A_1580		permease	putative sodium-dependent bicarbonate transporter	Synpcc7942_1475; decreased
NATL2_02711	PMN2A_RS01300	PMN2A_1581		sulfate transporter	Sulfate permease	
NATL2_02721	PMN2A_RS01305	PMN2A_1582		molecular chaperone DnaJ	DnaJ-class molecular chaperone CbpA	
NATL2_02731	PMN2A_RS01310	PMN2A_1583	hemB	delta-aminolevulinic acid dehydratase	Porphobilinogen synthase (EC 4.2.1.24)	
NATL2_02741	PMN2A_RS01315	PMN2A_1584		lactoylglutathione lyase	"Lactoylglutathione lyase/catechol 2,3-dioxygenase related enzyme"	
NATL2_02751	PMN2A_RS01320	PMN2A_1585		DNA mismatch repair protein	Recombination inhibitory protein MutS2	
NATL2_02761	PMN2A_RS01325	PMN2A_1586	obg	GTPase Obg	GTP-binding protein Obg	
NATL2_02781	PMN2A_RS01335	PMN2A_1588		hypothetical protein	FIG00941207: hypothetical protein	
NATL2_02791	PMN2A_RS01340	PMN2A_1589		membrane protein	FIG00942403: hypothetical protein	
NATL2_02801	PMN2A_RS01345	PMN2A_1590	ecm4	glutathione S-transferase	"Glutathione S-transferase, omega (EC 2.5.1.18)"	
NATL2_02811	PMN2A_RS01350	PMN2A_1591	aspA	aspartoacylase	Probable aspartoacylase (EC 3.5.1.15)	
NATL2_02821		PMN2A_1915			FIG00940668: hypothetical protein	
NATL2_02831			psbA		photosystem II protein D1 (PsbA)	
NATL2_02841	PMN2A_RS01360	PMN2A_1593	aroC	chorismate synthase	Chorismate synthase (EC 4.2.3.5)	
NATL2_02851	PMN2A_RS01365	PMN2A_1594	eda	2-keto-3-deoxy-phosphogluconate aldolase	4-Hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) / 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)	
NATL2_02861	PMN2A_RS01370	PMN2A_1595	ftsH	cell division protein FtsH	Cell division protein FtsH (EC 3.4.24.-)	
NATL2_02871	PMN2A_RS01375	PMN2A_1596	met3	ATP-sulfurylase	"Sulfate adenylyltransferase, dissimilatory-type (EC 2.7.7.4)"	
NATL2_02881	PMN2A_RS01380	PMN2A_1597	psbO	photosystem II manganese-stabilizing protein	Photosystem II manganese-stabilizing protein (PsbO)	
NATL2_02911	PMN2A_RS01390	PMN2A_1599		membrane protein	FIG00940477: hypothetical protein	Synpcc7942_0995; decreased
NATL2_02921	PMN2A_RS01395	PMN2A_1600	pyrB	aspartate carbamoyltransferase	Aspartate carbamoyltransferase (EC 2.1.3.2)	
NATL2_02931	PMN2A_RS01400	PMN2A_1601	mpg	3-methyladenine DNA glycosylase	DNA-3-methyladenine glycosylase II (EC 3.2.2.21)	
NATL2_02941	PMN2A_RS01405	PMN2A_1602	gatC	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C	Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)	
NATL2_02951	PMN2A_RS01410	PMN2A_1603	crtR	beta-carotene hydroxylase	Beta-carotene hydroxylase	
NATL2_02961	PMN2A_RS01420	PMN2A_1604		hypothetical protein	FIG00940856: hypothetical protein	
NATL2_02971	PMN2A_RS01425	PMN2A_1605	ileS	isoleucine--tRNA ligase	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	
NATL2_02981	PMN2A_RS01430	PMN2A_1606		membrane protein	FIG00940131: hypothetical protein	
NATL2_02991	PMN2A_RS01435	PMN2A_1607		tRNA (guanine-N(7)-)-methyltransferase	tRNA (guanine46-N7-)-methyltransferase (EC 2.1.1.33)	Synpcc7942_0358; decreased
NATL2_03001	PMN2A_RS01440	PMN2A_1608		thioredoxin	thioredoxin-like protein TxlA	
NATL2_03011	PMN2A_RS01445	PMN2A_1609	thy1	FAD-dependent thymidylate synthase	Thymidylate synthase thyX (EC 2.1.1.-)	
NATL2_03021	PMN2A_RS01450	PMN2A_1610	dcd	deoxycytidine triphosphate deaminase	Deoxycytidine triphosphate deaminase (EC 3.5.4.13)	
NATL2_03031	PMN2A_RS01455	PMN2A_1611		cob(I)alamin adenosyltransferase	Cob(I)alamin adenosyltransferase (EC 2.5.1.17)	
NATL2_03041	PMN2A_RS01460	PMN2A_1612	ntcA	Crp/Fnr family transcriptional regulator	"Global nitrogen regulatory protein, CRP family of transcriptional regulators"	
NATL2_03051	PMN2A_RS01465	PMN2A_1613		hypothetical protein	"Myosin heavy chain, clone 203"	
NATL2_03061	PMN2A_RS01470	PMN2A_1614		hypothetical protein	FIG00940489: hypothetical protein	
NATL2_03071	PMN2A_RS01475	PMN2A_1615		hypothetical protein	FIG00940419: hypothetical protein	
NATL2_03081	PMN2A_RS01480	PMN2A_1616	pth	peptidyl-tRNA hydrolase	Peptidyl-tRNA hydrolase (EC 3.1.1.29)	
NATL2_03091	PMN2A_RS01485	PMN2A_1617		translocase	Twin-arginine translocation protein TatA	
NATL2_03101	PMN2A_RS01490	PMN2A_1618	psbH	photosystem II reaction center protein H	Photosystem II 10 kDa phosphoprotein (PsbH)	
NATL2_03121	PMN2A_RS01495	PMN2A_1620		hypothetical protein	Repeats containing protein	
NATL2_03131	PMN2A_RS01500	PMN2A_1621	leuD	isopropylmalate isomerase	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)	
NATL2_03141	PMN2A_RS01505	PMN2A_1622	leuC	3-isopropylmalate dehydratase large subunit	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	
NATL2_03151	PMN2A_RS01510	PMN2A_1623	cinA	damage-inducible protein CinA	"CinA ortholog, predicted molybdopterin binding domain"	
NATL2_03161	PMN2A_RS01515	PMN2A_1624	glyA	serine hydroxymethyltransferase	Serine hydroxymethyltransferase (EC 2.1.2.1)	
NATL2_03171	PMN2A_RS01525	PMN2A_1625		hypothetical protein	FIG00941574: hypothetical protein	
NATL2_03181	PMN2A_RS01530	PMN2A_1626		cytochrome C oxidase	possible Cytochrome c oxidase subunit Va	
NATL2_03191	PMN2A_RS01535	PMN2A_1627	mviN	membrane protein	Uncharacterized membrane protein	
NATL2_03201	PMN2A_RS01540	PMN2A_1628	sfsA	sugar fermentation stimulation protein homolog	Sugar/maltose fermentation stimulation protein homolog	
NATL2_03211	PMN2A_RS01545	PMN2A_1629	amtB	ammonium transporter	Ammonium transporter family	
NATL2_03221	PMN2A_RS01550	PMN2A_1630	lytB	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)	
NATL2_03231	PMN2A_RS01555	PMN2A_1631		hypothetical protein	hypothetical protein	
NATL2_03241	PMN2A_RS01560	PMN2A_1632	purH	bifunctional purine biosynthesis protein PurH	IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	
NATL2_03251	PMN2A_RS01565	PMN2A_1633		esterase	"Phospholipase/carboxylesterase family protein, sll1284 homolog"	
NATL2_03261	PMN2A_RS01570	PMN2A_1634		hypothetical protein	FIG00940511: hypothetical protein	
NATL2_03271		PMN2A_1917			FIG00941059: hypothetical protein	
NATL2_03281	PMN2A_RS01575	PMN2A_1635		ATPase	two-component sensor histidine kinase	
NATL2_03291		PMN2A_1636	cobS		Cobalamin synthase	
NATL2_03301	PMN2A_RS01585	PMN2A_1637	tgt	queuine tRNA-ribosyltransferase	tRNA-guanine transglycosylase (EC 2.4.2.29)	
NATL2_03321	PMN2A_RS01590	PMN2A_1918		hypothetical protein	FIG00944501: hypothetical protein	
NATL2_03331	PMN2A_RS01595	PMN2A_1639		oxidoreductase	Probable oxidoreductase	
NATL2_03341	PMN2A_RS01600	PMN2A_1640		hemolysin	Hemolysins and related proteins containing CBS domains	
NATL2_03351	PMN2A_RS01610	PMN2A_1641	pyrE	orotate phosphoribosyltransferase	Orotate phosphoribosyltransferase (EC 2.4.2.10)	
NATL2_03361	PMN2A_RS01615	PMN2A_1642		hypothetical protein	Folate-dependent protein for Fe/S cluster synthesis/repair in oxidative stress	
NATL2_03371	PMN2A_RS01620	PMN2A_1643		DNA repair exonuclease	"DNA repair enzyme, contains HhH domain and nuclease of RecB family"	
NATL2_03381	PMN2A_RS01625	PMN2A_1644		phosphomannomutase	Phosphoglucosamine mutase (EC 5.4.2.10)	
NATL2_03391	PMN2A_RS01630	PMN2A_1645	rdgB	non-canonical purine NTP pyrophosphatase	"Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.15)"	
NATL2_03401	PMN2A_RS01635	PMN2A_1646		retinal pigment epithelial membrane protein	"Lignostilbene-alpha, beta-dioxygenase"	Synpcc7942_0196; increased
NATL2_03411	PMN2A_RS01640	PMN2A_1647		imidazoleglycerol-phosphate dehydratase	Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	
NATL2_03421	PMN2A_RS01645	PMN2A_1648	fabI	enoyl-ACP reductase	Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	
NATL2_03451	PMN2A_RS01660	PMN2A_1651	phrB	deoxyribodipyrimidine photolyase	Deoxyribodipyrimidine photolyase (EC 4.1.99.3)	
NATL2_03461	PMN2A_RS01665	PMN2A_1652		NUDIX hydrolase	ADP-ribose pyrophosphatase (EC 3.6.1.13)	
NATL2_03471	PMN2A_RS01670	PMN2A_1653	folK	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine pyrophosphokinase	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)	
NATL2_03481	PMN2A_RS01675	PMN2A_1654	chlD	magnesium-chelatase subunit ChlD	Protoporphyrin IX Mg-chelatase subunit D (EC 6.6.1.1)	
NATL2_03501	PMN2A_RS01685	PMN2A_1656		peptidase S16	"Possible ABC transporter, ATP-binding component"	
NATL2_03511	PMN2A_RS01690	PMN2A_1657		hypothetical protein	"FIG002813: LPPG:FO 2-phospho-L-lactate transferase like, CofD-like"	
NATL2_03521	PMN2A_RS01695	PMN2A_1658	ndhJ	NAD(P)H-quinone oxidoreductase subunit J	NAD(P)H-quinone oxidoreductase chain J (EC 1.6.5.2)	
NATL2_03531	PMN2A_RS01700	PMN2A_1659	ndhK	NAD(P)H-quinone oxidoreductase subunit K	NAD(P)H-quinone oxidoreductase chain K (EC 1.6.5.2)	
NATL2_03541	PMN2A_RS01705	PMN2A_1660	ndhC	NAD(P)H-quinone oxidoreductase subunit 3	NAD(P)H-quinone oxidoreductase subunit 3 (EC 1.6.5.2)	
NATL2_03551	PMN2A_RS01710	PMN2A_1661		rubredoxin	Rubredoxin	Synpcc7942_1649; increased
NATL2_03561	PMN2A_RS01715	PMN2A_1662		photosynthesis system II assembly factor Ycf48	Photosystem II stability/assembly factor HCF136/Ycf48	
NATL2_03571	PMN2A_RS01720	PMN2A_1663	psbE	cytochrome b559 subunit alpha	Cytochrome b559 alpha chain (PsbE)	
NATL2_03581		PMN2A_1664	psbL		Photosystem II protein PsbL	
NATL2_03591	PMN2A_RS01725	PMN2A_1665	psbJ	photosystem II reaction center protein J	Photosystem II protein PsbJ	
NATL2_03601	PMN2A_RS01730	PMN2A_1666		S-methyl-5'-thioadenosine phosphorylase	5'-methylthioadenosine phosphorylase (EC 2.4.2.28)	
NATL2_03611	PMN2A_RS01735	PMN2A_1667		selenophosphate synthase	"NADH dehydrogenase-like protein / Selenide,water dikinase (EC 2.7.9.3)"	
NATL2_03621	PMN2A_RS01740	PMN2A_1668	cca	tRNA nucleotidyltransferase	"tRNA nucleotidyltransferase, A-adding (EC 2.7.7.72)"	
NATL2_03631	PMN2A_RS01745	PMN2A_1669	uvrD	ATPase AAA	ATP-dependent DNA helicase UvrD/PcrA	
NATL2_03641	PMN2A_RS01750	PMN2A_1670		hypothetical protein	FIG00941201: hypothetical protein	
NATL2_03651	PMN2A_RS01755	PMN2A_1671	cpeB	bleomycin hydrolase	Phycoerythrin beta chain; Phycoerythrin class III beta chain	
NATL2_03661	PMN2A_RS01760	PMN2A_1672	cpeA	bleomycin hydrolase	Phycoerythrin alpha chain	
NATL2_03671	PMN2A_RS01765	PMN2A_1673	cpeZ	glycosyltransferase	Bilin biosynthesis protein CpeZ	
NATL2_03681	PMN2A_RS01770	PMN2A_1674	mpeU	PBS lyase	Bilin biosynthesis protein MpeU	
NATL2_03691	PMN2A_RS01775	PMN2A_1675	cpeY	bilin biosynthesis protein CpeY	Bilin biosynthesis protein CpeY	
NATL2_03701	PMN2A_RS01780	PMN2A_1676	cpeT	chorismate-binding protein	CpeT-like protein	
NATL2_03711	PMN2A_RS01785	PMN2A_1677	cpeS	hypothetical protein	Phycoerythrin linker protein CpeS homolog	
NATL2_03721	PMN2A_RS01790	PMN2A_1678		phycoerythrin class III subunit gamma	Phycobilisome linker polypeptide	
NATL2_03731	PMN2A_RS01795	PMN2A_1679		hypothetical protein	FIG00943515: hypothetical protein	
NATL2_03741	PMN2A_RS01800	PMN2A_1680		NAD-dependent dehydratase	"dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)"	
NATL2_03751	PMN2A_RS01805	PMN2A_1681		nucleotide sugar epimerase	Putative nucleotide sugar epimerase	
NATL2_03771	PMN2A_RS01815	PMN2A_1919		hypothetical protein	photosystem I reaction center subunit XII	
NATL2_03781	PMN2A_RS01820	PMN2A_1683		hypothetical protein	Translation elongation factor P	
NATL2_03791	PMN2A_RS01825	PMN2A_1684		hypothetical protein	hypothetical protein	
NATL2_03801	PMN2A_RS01835	PMN2A_1685		hypothetical protein	FIG00941818: hypothetical protein	
NATL2_03811	PMN2A_RS01840	PMN2A_1686	"xylB, gk"	sugar kinase / gluconate kinase	"Carbohydrate kinase, FGGY family"	
NATL2_03821	PMN2A_RS01845	PMN2A_1687	metK	S-adenosylmethionine synthase	S-adenosylmethionine synthetase (EC 2.5.1.6)	
NATL2_03831	PMN2A_RS01850	PMN2A_1688		haloacid dehalogenase	Haloacid dehalogenase/epoxide hydrolase family	
NATL2_03841	PMN2A_RS01855	PMN2A_1689	rpsA1	30S ribosomal protein S1	SSU ribosomal protein S1p	
NATL2_03851	PMN2A_RS01860	PMN2A_1690		NrdR family transcriptional regulator	Ribonucleotide reductase transcriptional regulator NrdR	
NATL2_03871	PMN2A_RS01865	PMN2A_1692	psbB	photosystem II PsbB protein (CP47)	Photosystem II CP47 protein (PsbB)	
NATL2_03881					FIG00940576: hypothetical protein	
NATL2_03891	PMN2A_RS01870	PMN2A_1693	psbM	photosystem II reaction center protein M	Photosystem II protein PsbM	
NATL2_03901	PMN2A_RS01875	PMN2A_1694		thioesterase	4-hydroxybenzoyl-CoA thioesterase family active site	
NATL2_03911	PMN2A_RS01880	PMN2A_1695	hemK	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase	"Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2"	
NATL2_03921	PMN2A_RS01885	PMN2A_1696	sua5	translation factor	putative translation factor (SUA5)	
NATL2_03931	PMN2A_RS01895	PMN2A_1697	minE	cell division topological specificity factor MinE	Cell division topological specificity factor MinE	
NATL2_03941	PMN2A_RS01900	PMN2A_1698	minD	septum site-determining protein MinD	Septum site-determining protein MinD	
NATL2_03951	PMN2A_RS01905	PMN2A_1699	minC	septum site-determining protein MinC	Septum site-determining protein MinC	
NATL2_03961	PMN2A_RS01910	PMN2A_1700		HD family phosphohydrolase	"dNTP triphosphohydrolase, putative"	
NATL2_03971	PMN2A_RS01915	PMN2A_1701		peptidase S41	Periplasmic protease	
NATL2_03981	PMN2A_RS01920	PMN2A_1702	petB	cytochrome B6	"Cytochrome b6-f complex subunit, cytochrome b6"	
NATL2_03991	PMN2A_RS01925	PMN2A_1703	petD	cytochrome b6-f complex subunit 4	Cytochrome b6-f complex subunit IV (PetD)	
NATL2_04001	PMN2A_RS01930	PMN2A_1704		alkaline invertase	putative neutral invertase-like protein	
NATL2_04011	PMN2A_RS01960	PMN2A_1705	mutM	formamidopyrimidine-DNA glycosylase	Formamidopyrimidine-DNA glycosylase (EC 3.2.2.23)	
NATL2_04021	PMN2A_RS01965	PMN2A_1706	psaE	photosystem I reaction center subunit IV	photosystem I subunit IV (PsaE)	
NATL2_04031	PMN2A_RS01970	PMN2A_1707		hypothetical protein	FIG00940522: hypothetical protein	
NATL2_04041	PMN2A_RS01975	PMN2A_1708		peptidoglycan-binding protein LysM	possible LysM domain	
NATL2_04051	PMN2A_RS01980	PMN2A_1709		aldehyde dehydrogenase	Aldehyde dehydrogenase (EC 1.2.1.3)	
NATL2_04061	PMN2A_RS01985	PMN2A_1710		hypothetical protein	FIG00942275: hypothetical protein	
NATL2_04081	PMN2A_RS01995	PMN2A_1922		hypothetical protein	FIG00940822: hypothetical protein	
NATL2_04091	PMN2A_RS02005	PMN2A_1712		hypothetical protein	FIG00941540: hypothetical protein	
NATL2_04101	PMN2A_RS02010	PMN2A_1713		hypothetical protein	hypothetical protein	
NATL2_04111	PMN2A_RS02015	PMN2A_1714		hypothetical protein	hypothetical protein	
NATL2_04121	PMN2A_RS02020	PMN2A_1715		high light inducible protein	FIG00940767: hypothetical protein	
NATL2_04141	PMN2A_RS02025	PMN2A_1925		high light inducible protein	hypothetical protein	
NATL2_04151	PMN2A_RS02030	PMN2A_1716		high light inducible protein	possible high light inducible protein	
NATL2_04161		PMN2A_1717			FIG00940228: hypothetical protein	
NATL2_04171		PMN2A_1718			possible high light inducible protein	
NATL2_04181		PMN2A_1926			hypothetical protein	
NATL2_04191	PMN2A_RS02045	PMN2A_1719		hypothetical protein	Translation elongation factor P	
NATL2_04201	PMN2A_RS02050	PMN2A_1720		hypothetical protein	hypothetical protein	
NATL2_04211	PMN2A_RS02065	PMN2A_1721	aroQ	3-dehydroquinate dehydratase	3-dehydroquinate dehydratase II (EC 4.2.1.10)	Synpcc7942_0915; decreased
NATL2_04221	PMN2A_RS02070	PMN2A_1722	miaE	hydroxylase	tRNA-(ms[2]io[6]A)-hydroxylase (EC 1.-.-.-)	
NATL2_04231	PMN2A_RS02075	PMN2A_1723	cobI/cbiL	precorrin-2 C20-methyltransferase	Cobalt-precorrin-2 C20-methyltransferase (EC 2.1.1.130)	
NATL2_04241	PMN2A_RS02080	PMN2A_1724		tRNA-dihydrouridine synthase	tRNA dihydrouridine synthase B (EC 1.-.-.-)	
NATL2_04261	PMN2A_RS02085	PMN2A_1725		hypothetical protein	FIG00942835: hypothetical protein	
NATL2_04271	PMN2A_RS02090	PMN2A_1726		GTPase Der	GTP-binding protein EngA	
NATL2_04281	PMN2A_RS02095	PMN2A_1727	cbiQ	cobalt ABC transporter permease	Transmembrane component of general energizing module of ECF transporters	
NATL2_04291	PMN2A_RS02100	PMN2A_1728		hypothetical protein	FIG023675: hypothetical protein	
NATL2_04301	PMN2A_RS02105	PMN2A_1729		hypothetical protein	"Hypothetical protein YggS, proline synthase co-transcribed bacterial homolog PROSC"	
NATL2_04311	PMN2A_RS02110	PMN2A_1730		cell division protein SepF	CBSS-74546.3.peg.720: hypothetical protein	
NATL2_04321	PMN2A_RS02115	PMN2A_1731	proC	pyrroline-5-carboxylate reductase	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	
NATL2_04341	PMN2A_RS02125	PMN2A_1733	recO	DNA repair protein RecO	DNA recombination and repair protein RecO	
NATL2_04351	PMN2A_RS02130	PMN2A_1734	deoC	deoxyribose-phosphate aldolase	Deoxyribose-phosphate aldolase (EC 4.1.2.4)	
NATL2_04361	PMN2A_RS02135	PMN2A_1735	hpf	ribosome-associated inhibitor A/sigma 54 modulation protein	Ribosomal subunit interface protein	Synpcc7942_2352; increased
NATL2_04371	PMN2A_RS02140	PMN2A_1736	lipB	octanoyltransferase	Octanoate-[acyl-carrier-protein]-protein-N-octanoyltransferase	
NATL2_04381	PMN2A_RS02145	PMN2A_1737	fadD	long-chain fatty acid--CoA ligase	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	
